sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,runtime,run_id
0.1,166.65738,0.2222098388671875,3.1008148,0.25401044,-0.26381978,200,750,0.75,0.0357654094696044,5
0.2,85.32135,0.1137618001302083,1.5724429,0.1206584,-0.1357964,200,750,0.75,0.0357654094696044,5
0.3,51.37226,0.068496348063151,0.9259108,0.072749764,-0.07928551,200,750,0.75,0.0357654094696044,5
0.4,37.92108,0.0505614420572916,0.74347085,0.052337207,-0.057356693,200,750,0.75,0.0357654094696044,5
0.5,30.344421,0.040459228515625,0.6003832,0.0379005,-0.041225772,200,750,0.75,0.0357654094696044,5
0.6,21.489712,0.0286529490152994,0.3786146,0.029976787,-0.025471834,200,750,0.75,0.0357654094696044,5
0.7,19.774899,0.0263665313720703,0.39504224,0.020943418,-0.023427967,200,750,0.75,0.0357654094696044,5
0.8,12.977485,0.0173033129374186,0.2112667,0.015859645,-0.013107262,200,750,0.75,0.0357654094696044,5
0.9,8.769285,0.0116923802693684,0.1421306,0.010257382,-0.0060521895,200,750,0.75,0.0357654094696044,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,0.0357654094696044,5
0.1,381.51672,0.50868896484375,7.7455316,0.9822282,-0.42344418,200,750,1.0,0.0359148979187011,5
0.2,230.89066,0.3078542073567708,4.86157,0.42860422,-0.26531458,200,750,1.0,0.0359148979187011,5
0.3,163.77327,0.2183643595377604,3.4943979,0.27604523,-0.19056028,200,750,1.0,0.0359148979187011,5
0.4,104.214966,0.1389532877604166,2.2285333,0.16301502,-0.12248623,200,750,1.0,0.0359148979187011,5
0.5,65.40074,0.0872009887695312,1.402306,0.10191547,-0.07707834,200,750,1.0,0.0359148979187011,5
0.6,42.644314,0.0568590850830078,0.89636624,0.061392177,-0.04886483,200,750,1.0,0.0359148979187011,5
0.7,29.327908,0.0391038767496744,0.67365074,0.038340338,-0.034192953,200,750,1.0,0.0359148979187011,5
0.8,15.14943,0.0201992403666178,0.35532862,0.021245835,-0.014482267,200,750,1.0,0.0359148979187011,5
0.9,9.306704,0.0124089380900065,0.22312583,0.012646459,-0.008198659,200,750,1.0,0.0359148979187011,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,0.0359148979187011,5
0.1,992.29626,1.3230616861979168,35.483173,4.8057094,-0.78662443,200,750,1.25,0.0363349914550781,5
0.2,837.41046,1.1165472819010416,30.057453,3.075301,-0.68209964,200,750,1.25,0.0363349914550781,5
