sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id
0.6,169.12607,0.2255014241536458,1.2728854,0.3957796,0.17644072,200,750,0.5,4
0.7,111.21767,0.1482902221679687,0.8018646,0.29952142,0.110281765,200,750,0.5,4
0.8,64.81281,0.0864170837402343,0.45638978,0.19933467,0.062578216,200,750,0.5,4
0.9,28.699972,0.0382666295369466,0.20073591,0.09931615,0.027183058,200,750,0.5,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,4
0.1,707.4065,0.9432086588541668,10.768414,0.8808035,1.1108857,200,750,0.75,4
0.2,486.78818,0.6490509033203125,5.482825,0.795789,0.56404585,200,750,0.75,4
0.3,325.99933,0.434665771484375,3.2931101,0.69095427,0.34063718,200,750,0.75,4
0.4,226.19464,0.3015928548177083,2.0771523,0.59635526,0.21537761,200,750,0.75,4
0.5,155.03732,0.2067164306640625,1.355981,0.49677223,0.14070612,200,750,0.75,4
0.6,104.35105,0.1391347351074219,0.8828662,0.39839157,0.09125221,200,750,0.75,4
0.7,66.62953,0.088839375813802,0.55341876,0.2984788,0.056858156,200,750,0.75,4
0.8,37.539864,0.0500531514485677,0.308004,0.19904457,0.031433344,200,750,0.75,4
0.9,15.890311,0.0211870816548665,0.12938306,0.099983126,0.013005615,200,750,0.75,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,4
0.1,599.56934,0.79942578125,8.999695,0.8957836,0.7357601,200,750,1.0,4
0.2,373.15747,0.4975432942708333,4.5994534,0.7954071,0.37768486,200,750,1.0,4
0.3,245.6607,0.327547607421875,2.777092,0.6932238,0.22791101,200,750,1.0,4
0.4,162.63919,0.2168522542317708,1.7289581,0.5949287,0.14177983,200,750,1.0,4
0.5,107.047806,0.1427304077148437,1.076668,0.5004399,0.08760505,200,750,1.0,4
0.6,67.177536,0.0895700480143229,0.65988195,0.39919007,0.053765092,200,750,1.0,4
0.7,39.106125,0.0521414998372395,0.37663558,0.29972833,0.030598065,200,750,1.0,4
0.8,20.60852,0.02747802734375,0.19633251,0.19969177,0.015915655,200,750,1.0,4
0.9,8.073093,0.0107641245524088,0.0766596,0.10003476,0.0061582234,200,750,1.0,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,4
0.1,353.83923,0.47178564453125,8.296146,0.89812285,0.3242233,200,750,1.25,4
0.2,180.37982,0.2405064290364583,3.6496205,0.7971388,0.14335205,200,750,1.25,4
0.3,101.14222,0.1348562927246093,1.8974916,0.69920516,0.07473043,200,750,1.25,4
0.4,58.149734,0.077532979329427,1.0422935,0.6007484,0.04125851,200,750,1.25,4
0.5,35.654984,0.0475399780273437,0.6233715,0.5011706,0.024691286,200,750,1.25,4
0.6,21.660326,0.0288804346720377,0.37625793,0.40042603,0.014883647,200,750,1.25,4
0.7,12.410036,0.0165467147827148,0.21370529,0.29975843,0.008443939,200,750,1.25,4
0.8,6.300608,0.008400810877482,0.10817689,0.19967072,0.0042614304,200,750,1.25,4
0.9,2.3051496,0.003073532740275,0.039472412,0.100182265,0.0015472852,200,750,1.25,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.25,4
0.1,194.55919,0.2594122517903646,3.0669851,0.90390253,0.152937,200,750,1.5,4
0.2,82.969086,0.1106254475911458,1.196847,0.8012134,0.061573032,200,750,1.5,4
0.3,40.884075,0.0545121002197265,0.5744993,0.7002508,0.029630486,200,750,1.5,4
0.4,20.635479,0.0275139719645182,0.28491113,0.599679,0.01471409,200,750,1.5,4
0.5,9.729023,0.0129720306396484,0.13300645,0.5006735,0.00687062,200,750,1.5,4
0.6,4.553589,0.0060714518229166,0.06100936,0.401564,0.0031920443,200,750,1.5,4
0.7,2.2484136,0.0029978847503662,0.030028863,0.30113643,0.0015727528,200,750,1.5,4
0.8,1.0049717,0.0013399623235066,0.013448575,0.20116188,0.000701693,200,750,1.5,4
0.9,0.3440507,0.0004587342739105,0.004591252,0.1004046,0.0002400249,200,750,1.5,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,4
0.1,189.29144,0.2523885904947917,3.1931765,0.9036811,0.14683667,200,750,1.75,4
0.2,79.06358,0.1054181111653645,1.2327408,0.7982514,0.05910358,200,750,1.75,4
0.3,38.58174,0.0514423217773437,0.5845058,0.701353,0.027718082,200,750,1.75,4
0.4,17.252914,0.0230038859049479,0.25829872,0.60259306,0.012130714,200,750,1.75,4
0.5,7.404382,0.0098725096384684,0.10930614,0.50131595,0.005158943,200,750,1.75,4
0.6,2.8838735,0.0038451646169026,0.042259436,0.40164992,0.0019995142,200,750,1.75,4
0.7,1.1745992,0.0015661322275797,0.017138066,0.30147868,0.0008119895,200,750,1.75,4
0.8,0.42224815,0.0005629975398381,0.0060915067,0.20082161,0.00029221404,200,750,1.75,4
0.9,0.12191905,0.0001625587344169,0.0017663542,0.100412756,8.44021e-05,200,750,1.75,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,4
0.1,874.088,1.16545068359375,10.641487,0.8557097,4.0865993,200,750,0.25,5
0.2,741.56757,0.9887567545572916,6.5004134,0.78594893,2.471532,200,750,0.25,5
0.3,591.8077,0.789076904296875,4.4358273,0.6782418,1.6732128,200,750,0.25,5
0.4,487.0698,0.6494263916015625,3.2377243,0.59238136,1.2030702,200,750,0.25,5
0.5,373.81616,0.4984215494791666,2.3350875,0.48393235,0.8579755,200,750,0.25,5
0.6,281.51758,0.3753567708333333,1.6747319,0.38485536,0.6064728,200,750,0.25,5
0.7,204.91284,0.2732171223958333,1.1587077,0.29496458,0.41078392,200,750,0.25,5
0.8,127.57877,0.1701050313313802,0.7085275,0.19440807,0.24755894,200,750,0.25,5
0.9,61.35162,0.0818021596272786,0.33479434,0.09874268,0.1130073,200,750,0.25,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,5
0.1,900.8633,1.2011510416666666,11.347357,0.88362944,2.3006165,200,750,0.5,5
0.2,668.30054,0.8910673828125,6.392478,0.77908707,1.2962168,200,750,0.5,5
0.3,526.8819,0.7025091959635417,4.261325,0.69179946,0.8589025,200,750,0.5,5
0.4,402.94388,0.5372585042317708,2.9864101,0.5898901,0.5970104,200,750,0.5,5
0.5,304.9995,0.406666015625,2.1145122,0.49249366,0.4182375,200,750,0.5,5
